event_time,user_id,event_type,page,device
2025-01-09 07:49:04,100,purchase,search,mobile
2025-01-07 20:42:32,100,scroll,home,desktop
2025-01-28 12:27:31,11,view,home,tablet
2025-01-19 04:02:45,6,purchase,search,mobile
2025-01-20 09:34:07,24,click,checkout,desktop
2025-01-12 18:20:49,41,scroll,search,mobile
2025-01-21 00:07:12,49,scroll,product,mobile
2025-01-14 12:22:55,86,view,search,desktop
2025-01-12 14:45:59,25,purchase,product,tablet
2025-01-14 14:39:49,67,scroll,checkout,desktop
2025-01-23 15:49:36,34,purchase,home,tablet
2025-01-28 12:29:22,44,scroll,search,mobile
2025-01-22 22:04:48,42,purchase,checkout,tablet
2025-01-19 02:19:05,4,scroll,product,tablet
2025-01-28 19:12:43,24,click,home,desktop
2025-01-17 07:23:33,9,click,checkout,tablet
2025-01-05 13:15:44,54,click,search,mobile
2025-01-04 10:59:43,13,click,home,mobile
2025-01-01 06:16:01,4,click,home,tablet
2025-01-01 03:04:05,10,view,checkout,desktop
2025-01-12 23:53:27,44,click,product,desktop
2025-01-20 11:00:44,21,click,search,desktop
2025-01-10 23:23:02,34,purchase,product,mobile
2025-01-05 23:29:52,48,purchase,checkout,desktop
2025-01-20 19:06:59,93,purchase,home,tablet
2025-01-04 22:57:35,63,click,home,desktop
2025-01-10 21:37:52,100,click,product,tablet
2025-01-01 00:52:24,27,purchase,product,desktop
2025-01-07 19:10:26,54,scroll,checkout,mobile
2025-01-21 01:12:50,97,click,product,mobile
2025-01-21 18:35:05,34,purchase,home,desktop
2025-01-30 10:37:38,83,click,home,mobile
2025-01-29 21:23:51,82,scroll,checkout,desktop
2025-01-15 11:44:56,3,view,home,mobile
2025-01-12 20:04:27,87,purchase,home,desktop
2025-01-10 15:22:28,84,click,search,tablet
2025-01-21 05:18:40,1,purchase,checkout,mobile
2025-01-22 14:08:05,46,click,search,desktop
2025-01-08 19:33:44,61,click,search,desktop
2025-01-13 22:30:45,47,view,home,mobile
2025-01-09 19:07:28,30,click,checkout,tablet
2025-01-15 15:53:28,94,view,product,mobile
2025-01-07 22:46:00,11,click,product,mobile
2025-01-10 12:58:43,20,purchase,home,desktop
2025-01-27 06:43:32,39,view,home,desktop
2025-01-12 08:32:16,12,click,checkout,mobile
2025-01-03 21:30:21,61,view,home,mobile
2025-01-23 09:18:23,46,purchase,checkout,desktop
2025-01-08 23:18:01,87,view,search,desktop
2025-01-05 12:40:25,65,scroll,search,mobile
2025-01-18 06:54:43,86,purchase,search,desktop
2025-01-18 11:57:09,56,purchase,checkout,tablet
2025-01-29 21:29:29,49,scroll,home,tablet
2025-01-17 21:13:20,57,view,product,mobile
2025-01-04 23:21:04,18,scroll,checkout,mobile
2025-01-12 18:34:06,34,scroll,checkout,mobile
2025-01-07 07:37:46,65,purchase,product,desktop
2025-01-04 19:21:25,4,purchase,product,mobile
2025-01-14 21:34:20,13,view,product,tablet
2025-01-28 06:55:45,57,purchase,checkout,desktop
2025-01-16 05:13:03,5,scroll,product,mobile
2025-01-04 23:06:54,20,scroll,checkout,mobile
2025-01-11 03:03:43,93,scroll,checkout,desktop
2025-01-09 16:50:48,64,click,checkout,desktop
2025-01-29 11:43:01,37,scroll,checkout,mobile
2025-01-26 07:07:24,10,click,checkout,desktop
2025-01-11 07:48:26,41,click,search,tablet
2025-01-23 16:12:21,68,purchase,search,tablet
2025-01-22 08:55:56,25,purchase,search,mobile
2025-01-20 08:31:03,3,click,home,mobile
2025-01-07 15:08:05,32,purchase,product,tablet
2025-01-05 04:06:16,78,click,checkout,desktop
2025-01-24 04:14:14,72,scroll,search,tablet
2025-01-30 09:37:02,55,scroll,home,tablet
2025-01-23 04:13:09,7,purchase,product,tablet
2025-01-12 06:27:30,81,purchase,search,desktop
2025-01-12 17:54:52,82,scroll,home,mobile
2025-01-03 10:19:37,27,view,checkout,tablet
2025-01-21 03:29:54,91,scroll,checkout,desktop
2025-01-08 18:08:41,18,purchase,checkout,desktop
2025-01-04 14:26:30,24,purchase,search,mobile
2025-01-17 22:46:51,98,purchase,checkout,tablet
2025-01-13 16:24:20,22,scroll,product,mobile
2025-01-25 14:10:56,22,purchase,product,desktop
2025-01-19 17:22:10,85,view,checkout,mobile
2025-01-03 13:41:17,50,view,search,desktop
2025-01-01 02:31:13,21,scroll,home,mobile
2025-01-17 20:10:37,90,click,product,tablet
2025-01-03 16:58:10,77,purchase,search,desktop
2025-01-18 07:01:56,70,purchase,product,tablet
2025-01-11 11:22:17,52,purchase,product,mobile
2025-01-26 23:10:37,4,view,search,desktop
2025-01-12 06:15:50,75,purchase,product,tablet
2025-01-20 01:14:26,14,purchase,product,desktop
2025-01-28 14:25:13,77,click,home,desktop
2025-01-19 21:34:13,65,scroll,home,mobile
2025-01-10 14:35:08,41,view,checkout,tablet
2025-01-03 02:49:46,77,click,search,mobile
2025-01-15 21:16:34,84,scroll,home,desktop
2025-01-21 12:59:25,64,view,search,mobile
2025-01-18 11:16:53,36,view,home,desktop
2025-01-28 15:34:02,58,scroll,home,tablet
2025-01-27 02:33:32,100,click,home,desktop
2025-01-10 16:56:11,56,purchase,home,desktop
2025-01-30 00:49:14,72,click,checkout,desktop
2025-01-06 06:03:10,91,view,checkout,desktop
2025-01-06 19:32:15,58,click,search,mobile
2025-01-04 16:50:21,3,scroll,home,desktop
2025-01-03 02:20:14,77,click,product,tablet
2025-01-13 23:18:51,64,scroll,product,mobile
2025-01-05 22:13:20,89,purchase,product,tablet
2025-01-27 17:57:00,17,purchase,search,tablet
2025-01-02 14:45:00,78,scroll,checkout,desktop
2025-01-08 19:26:31,6,purchase,checkout,mobile
2025-01-02 16:06:03,28,scroll,checkout,mobile
2025-01-24 20:31:32,50,scroll,home,desktop
2025-01-18 14:06:57,42,view,search,mobile
2025-01-05 13:18:40,70,view,checkout,tablet
2025-01-28 20:50:04,64,view,home,desktop
2025-01-22 21:22:33,66,purchase,home,tablet
2025-01-26 04:37:57,60,view,checkout,tablet
2025-01-11 12:25:16,70,click,home,tablet
2025-01-15 14:18:54,17,view,search,mobile
2025-01-24 16:30:47,83,purchase,checkout,mobile
2025-01-21 05:16:10,45,scroll,checkout,desktop
2025-01-22 23:33:55,1,scroll,search,tablet
2025-01-23 08:16:38,3,scroll,checkout,desktop
2025-01-26 05:04:14,5,click,home,tablet
2025-01-15 11:55:17,12,click,checkout,tablet
2025-01-22 03:01:06,94,scroll,checkout,desktop
2025-01-18 10:20:55,4,view,search,tablet
2025-01-15 10:13:53,98,view,checkout,desktop
2025-01-23 16:52:30,84,view,search,tablet
2025-01-25 18:22:35,21,purchase,product,desktop
2025-01-07 07:47:25,77,click,home,mobile
2025-01-04 19:02:39,43,click,home,mobile
2025-01-19 10:57:41,82,purchase,home,mobile
2025-01-23 08:04:01,58,view,checkout,tablet
2025-01-16 11:51:25,83,view,home,desktop
2025-01-30 08:22:57,83,click,product,mobile
2025-01-18 10:41:29,35,purchase,checkout,tablet
2025-01-19 07:30:09,93,purchase,search,tablet
2025-01-28 17:58:10,29,scroll,home,tablet
2025-01-26 22:29:23,36,click,search,desktop
2025-01-23 09:25:34,31,view,checkout,mobile
2025-01-17 01:23:52,11,click,search,desktop
2025-01-18 11:46:45,47,purchase,search,mobile
2025-01-03 15:09:45,19,scroll,product,desktop
2025-01-11 12:25:05,82,view,home,mobile
2025-01-24 10:31:14,54,purchase,product,tablet
2025-01-23 08:13:50,77,scroll,home,tablet
2025-01-19 16:27:56,83,view,product,tablet
2025-01-02 06:53:06,66,purchase,search,desktop
2025-01-01 10:19:43,9,scroll,home,tablet
2025-01-28 14:17:15,29,purchase,product,desktop
2025-01-22 19:35:57,75,purchase,search,desktop
2025-01-24 12:47:43,2,purchase,product,tablet
2025-01-18 06:50:46,43,view,search,mobile
2025-01-19 03:27:46,55,scroll,product,mobile
2025-01-06 20:15:44,41,click,search,tablet
2025-01-29 04:27:59,91,click,product,tablet
2025-01-22 04:04:49,76,scroll,home,tablet
2025-01-08 09:50:37,89,scroll,search,tablet
2025-01-07 15:51:11,9,purchase,checkout,tablet
2025-01-08 06:50:11,69,purchase,search,mobile
2025-01-09 18:56:15,89,purchase,search,mobile
2025-01-06 03:19:41,45,click,home,desktop
2025-01-10 15:42:58,5,click,product,desktop
2025-01-15 15:33:16,9,click,home,tablet
2025-01-13 23:07:33,40,purchase,home,desktop
2025-01-12 01:49:17,89,click,home,tablet
2025-01-09 19:50:45,76,view,home,mobile
2025-01-12 07:05:07,94,scroll,search,mobile
2025-01-26 14:38:07,41,click,product,tablet
2025-01-18 18:51:21,86,view,home,tablet
2025-01-25 14:10:28,45,scroll,search,mobile
2025-01-29 21:54:39,44,view,checkout,mobile
2025-01-02 16:33:00,60,scroll,search,desktop
2025-01-25 16:56:40,63,purchase,search,desktop
2025-01-15 08:13:23,46,click,product,desktop
2025-01-15 13:38:43,14,click,checkout,tablet
2025-01-15 10:27:39,49,click,product,tablet
2025-01-17 03:49:25,49,view,product,mobile
2025-01-04 10:55:19,93,purchase,home,mobile
2025-01-10 06:18:18,92,purchase,product,tablet
2025-01-14 04:25:31,55,scroll,product,tablet
2025-01-14 22:09:01,53,click,checkout,desktop
2025-01-06 07:11:27,88,click,checkout,mobile
2025-01-16 22:52:22,28,click,checkout,desktop
2025-01-04 07:32:38,21,view,product,mobile
2025-01-01 17:58:56,71,view,product,mobile
2025-01-27 13:54:49,20,purchase,product,desktop
2025-01-14 01:17:33,59,view,home,mobile
2025-01-20 10:16:55,51,purchase,home,tablet
2025-01-15 00:24:11,91,click,checkout,tablet
2025-01-04 12:34:57,16,purchase,search,mobile
2025-01-15 09:00:30,10,scroll,search,tablet
2025-01-20 04:45:28,54,view,checkout,mobile
2025-01-07 06:52:07,1,view,checkout,desktop
2025-01-12 05:55:22,25,purchase,checkout,desktop
2025-01-15 06:34:21,47,view,product,tablet
2025-01-12 05:53:00,1,click,home,desktop
2025-01-12 11:04:54,69,view,home,desktop
2025-01-26 03:50:20,13,view,search,tablet
2025-01-16 15:28:29,43,scroll,search,mobile
2025-01-16 09:04:37,70,purchase,product,desktop
2025-01-25 11:38:29,66,scroll,checkout,mobile
2025-01-17 15:47:48,50,click,search,tablet
2025-01-21 02:03:00,6,scroll,checkout,tablet
2025-01-30 05:56:43,7,scroll,search,desktop
2025-01-13 01:20:40,48,click,search,tablet
2025-01-11 17:16:32,80,purchase,search,tablet
2025-01-06 12:36:25,51,click,product,tablet
2025-01-21 01:16:12,33,click,product,mobile
2025-01-03 04:31:51,78,click,search,mobile
2025-01-29 13:41:52,23,view,search,mobile
2025-01-11 00:31:19,72,purchase,home,desktop
2025-01-24 02:13:07,15,view,search,desktop
2025-01-21 14:17:35,32,scroll,checkout,mobile
2025-01-24 05:39:23,21,click,search,tablet
2025-01-30 05:47:35,97,purchase,checkout,mobile
2025-01-23 13:28:45,15,click,search,mobile
2025-01-17 21:31:32,78,view,search,tablet
2025-01-09 07:01:17,54,view,home,mobile
2025-01-23 15:10:27,99,click,home,desktop
2025-01-10 12:14:31,84,purchase,home,mobile
2025-01-02 09:20:57,33,purchase,product,tablet
2025-01-27 11:49:17,87,purchase,home,tablet
2025-01-16 00:52:35,90,view,home,desktop
2025-01-26 12:11:39,95,view,search,mobile
2025-01-04 22:32:26,81,purchase,search,desktop
2025-01-10 19:18:23,27,purchase,checkout,tablet
2025-01-17 19:38:07,16,view,checkout,desktop
2025-01-09 09:23:39,83,purchase,home,mobile
2025-01-24 19:24:24,26,view,search,mobile
2025-01-22 17:50:19,8,click,search,desktop
2025-01-09 17:10:53,60,click,product,mobile
2025-01-11 14:02:28,44,scroll,home,mobile
2025-01-06 11:01:36,45,click,checkout,tablet
2025-01-14 07:25:23,89,click,product,desktop
2025-01-06 07:18:48,42,click,home,mobile
2025-01-16 15:29:45,99,scroll,product,mobile
2025-01-26 09:30:07,1,purchase,product,desktop
2025-01-27 19:52:55,42,view,product,mobile
2025-01-07 16:37:00,10,scroll,product,mobile
2025-01-18 20:40:55,57,purchase,search,desktop
2025-01-11 05:10:36,86,view,checkout,desktop
2025-01-28 05:49:30,27,purchase,product,mobile
2025-01-24 05:09:02,44,scroll,checkout,tablet
2025-01-08 16:18:13,7,scroll,search,tablet
2025-01-23 12:45:31,19,purchase,home,tablet
2025-01-11 14:29:57,35,view,home,desktop
2025-01-28 00:55:55,6,scroll,product,mobile
2025-01-26 11:35:57,1,view,checkout,desktop
2025-01-14 00:05:16,42,scroll,product,desktop
2025-01-11 22:02:02,76,scroll,checkout,mobile
2025-01-02 23:08:36,35,scroll,checkout,mobile
2025-01-27 03:16:17,29,purchase,checkout,mobile
2025-01-14 04:52:57,92,view,home,tablet
2025-01-13 09:51:29,47,click,home,desktop
2025-01-01 02:00:59,54,purchase,product,tablet
2025-01-03 18:39:21,60,purchase,checkout,desktop
2025-01-21 11:48:02,31,click,home,tablet
2025-01-28 01:10:34,98,scroll,product,desktop
2025-01-05 01:35:29,90,view,search,mobile
2025-01-14 04:51:49,66,click,checkout,desktop
2025-01-03 22:35:34,5,click,product,desktop
2025-01-27 15:46:31,38,click,product,tablet
2025-01-16 18:35:50,46,click,home,tablet
2025-01-21 00:44:48,68,scroll,home,desktop
2025-01-20 05:46:18,25,click,checkout,tablet
2025-01-06 14:04:58,88,click,search,mobile
2025-01-19 13:48:40,24,click,search,desktop
2025-01-04 02:37:30,28,click,checkout,tablet
2025-01-06 09:27:02,39,view,home,mobile
2025-01-22 15:58:47,17,view,checkout,tablet
2025-01-03 08:47:44,7,click,home,mobile
2025-01-04 11:57:37,89,scroll,search,mobile
2025-01-19 20:50:36,54,click,home,desktop
2025-01-19 17:36:47,14,view,home,tablet
2025-01-08 18:31:10,15,click,checkout,tablet
2025-01-29 16:50:29,60,purchase,product,desktop
2025-01-07 15:05:52,80,scroll,home,desktop
2025-01-13 21:05:17,82,scroll,search,mobile
2025-01-28 00:26:42,95,click,home,tablet
2025-01-08 19:12:39,83,view,search,desktop
2025-01-01 23:50:05,43,scroll,product,tablet
2025-01-01 23:15:45,1,click,home,mobile
2025-01-18 06:42:24,10,scroll,home,tablet
2025-01-06 03:01:22,63,scroll,product,mobile
2025-01-16 23:25:32,42,purchase,checkout,desktop
2025-01-11 19:38:19,65,view,home,tablet
2025-01-05 15:54:03,57,view,checkout,tablet
2025-01-05 02:21:00,17,view,home,desktop
2025-01-03 06:40:38,86,purchase,home,tablet
2025-01-08 16:14:55,64,view,checkout,desktop
2025-01-22 10:54:14,27,scroll,home,desktop
2025-01-19 02:39:39,13,scroll,search,mobile
2025-01-09 12:29:09,8,scroll,search,tablet
2025-01-01 16:45:40,6,click,checkout,desktop
2025-01-20 15:45:18,63,scroll,home,tablet
2025-01-11 19:13:00,79,click,search,tablet
2025-01-09 08:54:08,53,purchase,checkout,desktop
2025-01-24 08:00:38,31,click,checkout,mobile
2025-01-26 18:07:12,14,view,checkout,mobile
2025-01-30 10:37:45,47,purchase,product,mobile
2025-01-18 20:33:22,9,purchase,checkout,mobile
2025-01-15 05:00:45,21,click,search,tablet
2025-01-20 15:27:32,29,purchase,search,desktop
2025-01-26 20:52:39,54,view,home,desktop
2025-01-02 22:08:51,9,click,checkout,mobile
2025-01-23 02:12:03,23,scroll,home,tablet
2025-01-02 11:11:55,82,click,search,mobile
2025-01-25 01:23:14,43,scroll,checkout,tablet
2025-01-17 17:04:12,44,view,product,mobile
2025-01-28 20:07:44,63,view,search,mobile
2025-01-29 07:58:09,23,view,product,mobile
2025-01-30 20:48:23,61,click,search,tablet
2025-01-05 14:13:58,7,click,search,mobile
2025-01-07 08:21:48,99,scroll,search,tablet
2025-01-15 08:30:20,46,view,home,mobile
2025-01-23 21:15:25,61,view,search,mobile
2025-01-28 16:15:34,40,scroll,product,mobile
2025-01-22 12:10:13,17,click,checkout,tablet
2025-01-09 12:53:50,41,scroll,search,tablet
2025-01-26 19:46:11,30,click,search,tablet
2025-01-01 12:22:42,56,click,home,mobile
2025-01-14 09:41:28,53,view,search,tablet
2025-01-08 08:17:45,3,purchase,product,tablet
2025-01-07 02:00:22,56,click,checkout,desktop
2025-01-24 16:54:51,4,purchase,product,desktop
2025-01-14 23:31:45,36,view,search,desktop
2025-01-24 22:35:59,34,click,checkout,tablet
2025-01-05 03:24:28,51,scroll,product,mobile
2025-01-18 00:49:33,31,click,search,mobile
2025-01-10 07:51:52,87,scroll,checkout,mobile
2025-01-06 22:25:18,20,click,product,mobile
2025-01-09 02:37:33,88,view,checkout,desktop
2025-01-10 22:42:28,29,purchase,checkout,desktop
2025-01-20 20:20:01,92,scroll,home,desktop
2025-01-23 20:04:56,66,view,home,tablet
2025-01-27 01:20:39,38,click,checkout,desktop
2025-01-10 17:27:59,13,view,search,desktop
2025-01-22 13:49:35,77,view,search,desktop
2025-01-24 22:59:01,74,view,home,mobile
2025-01-14 23:10:01,34,click,home,desktop
2025-01-06 06:49:26,42,purchase,checkout,desktop
2025-01-05 15:56:05,26,view,search,tablet
2025-01-04 08:41:39,94,click,checkout,mobile
2025-01-19 03:10:44,90,purchase,checkout,desktop
2025-01-02 04:51:57,95,scroll,checkout,tablet
2025-01-11 12:24:27,38,purchase,search,tablet
2025-01-13 04:30:42,62,purchase,checkout,desktop
2025-01-10 09:07:18,64,click,home,tablet
2025-01-21 13:08:18,28,purchase,search,desktop
2025-01-05 00:54:25,31,view,product,mobile
2025-01-14 15:07:24,98,click,checkout,tablet
2025-01-06 04:05:37,1,scroll,checkout,mobile
2025-01-03 14:41:32,95,click,checkout,tablet
2025-01-15 08:15:10,40,click,checkout,desktop
2025-01-17 06:53:48,1,purchase,product,mobile
2025-01-01 11:14:11,71,scroll,home,mobile
2025-01-11 15:45:29,98,view,checkout,mobile
2025-01-07 17:47:45,17,view,search,mobile
2025-01-04 16:17:51,70,scroll,checkout,tablet
2025-01-20 19:38:43,68,scroll,home,desktop
2025-01-20 00:21:37,32,scroll,checkout,desktop
2025-01-09 11:42:17,20,view,checkout,mobile
2025-01-02 02:42:02,24,scroll,home,tablet
2025-01-26 22:36:24,1,view,product,tablet
2025-01-23 07:58:46,11,scroll,search,tablet
2025-01-01 19:47:53,82,view,search,desktop
2025-01-25 07:49:03,58,scroll,checkout,desktop
2025-01-20 15:57:20,7,scroll,home,mobile
2025-01-01 15:46:02,86,purchase,product,desktop
2025-01-28 02:52:34,99,scroll,home,mobile
2025-01-15 22:25:01,16,purchase,checkout,desktop
2025-01-08 15:28:10,27,view,home,tablet
2025-01-08 08:43:10,49,click,home,mobile
2025-01-16 15:58:00,90,view,checkout,mobile
2025-01-11 05:39:06,48,scroll,checkout,tablet
2025-01-16 16:25:41,92,view,checkout,mobile
2025-01-25 12:54:38,60,view,checkout,tablet
2025-01-29 04:32:49,20,purchase,product,mobile
2025-01-06 17:42:20,20,click,checkout,desktop
2025-01-06 22:52:51,57,click,home,mobile
2025-01-08 05:38:22,61,scroll,checkout,desktop
2025-01-04 15:42:22,96,view,home,tablet
2025-01-24 03:45:38,64,scroll,checkout,tablet
2025-01-29 17:49:08,84,purchase,product,mobile
2025-01-29 12:57:57,35,click,home,tablet
2025-01-28 06:16:04,22,click,search,tablet
2025-01-25 19:12:17,9,scroll,home,tablet
2025-01-26 12:33:00,49,purchase,checkout,mobile
2025-01-15 04:38:21,57,click,checkout,tablet
2025-01-17 20:59:42,85,view,product,tablet
2025-01-30 20:14:24,9,purchase,product,mobile
2025-01-04 01:16:42,25,purchase,search,mobile
2025-01-18 07:33:59,38,click,product,tablet
2025-01-18 04:43:21,31,purchase,product,mobile
2025-01-21 03:12:03,52,scroll,search,mobile
2025-01-03 08:57:31,73,click,product,mobile
2025-01-04 13:41:56,20,click,checkout,desktop
2025-01-09 01:59:38,53,view,checkout,desktop
2025-01-13 06:53:57,13,view,product,desktop
2025-01-02 23:44:30,9,click,product,mobile
2025-01-20 07:44:34,29,view,home,desktop
2025-01-10 04:10:44,100,click,product,mobile
2025-01-06 23:35:48,84,purchase,home,desktop
2025-01-20 03:59:03,36,view,search,mobile
2025-01-25 03:03:53,45,click,search,tablet
2025-01-02 21:14:27,9,click,search,desktop
2025-01-16 05:21:31,89,purchase,search,desktop
2025-01-17 10:11:09,83,scroll,checkout,mobile
2025-01-25 10:21:07,83,click,home,desktop
2025-01-21 05:05:26,57,scroll,product,desktop
2025-01-21 19:18:00,65,click,search,tablet
2025-01-25 20:26:16,27,view,search,tablet
2025-01-16 07:32:51,71,scroll,product,tablet
2025-01-11 09:41:31,17,purchase,search,desktop
2025-01-27 23:29:55,2,click,home,tablet
2025-01-27 06:12:21,44,view,search,tablet
2025-01-17 00:49:56,18,click,product,mobile
2025-01-29 07:01:17,5,view,product,mobile
2025-01-23 00:36:17,49,scroll,product,tablet
2025-01-03 03:25:31,40,click,checkout,tablet
2025-01-29 19:56:08,23,scroll,search,desktop
2025-01-09 18:20:51,63,purchase,product,tablet
2025-01-17 03:38:29,67,click,home,desktop
2025-01-26 09:08:09,97,view,product,desktop
2025-01-24 17:32:31,66,view,product,desktop
2025-01-11 02:01:31,2,view,home,tablet
2025-01-21 05:42:50,33,view,product,desktop
2025-01-13 10:07:38,18,scroll,checkout,tablet
2025-01-26 02:52:48,93,scroll,home,desktop
2025-01-17 04:02:04,19,view,checkout,mobile
2025-01-14 04:36:58,78,view,search,desktop
2025-01-19 06:49:15,80,click,search,mobile
2025-01-22 04:23:12,61,click,checkout,tablet
2025-01-30 04:14:58,54,scroll,checkout,mobile
2025-01-15 17:29:19,52,purchase,checkout,tablet
2025-01-25 01:14:58,81,view,product,tablet
2025-01-10 00:16:20,9,scroll,home,tablet
2025-01-25 08:00:25,74,scroll,home,desktop
2025-01-30 20:31:39,38,purchase,home,mobile
2025-01-12 05:19:09,29,view,home,tablet
2025-01-14 12:35:53,91,purchase,search,desktop
2025-01-29 04:52:53,66,scroll,search,tablet
2025-01-29 00:01:57,99,click,product,tablet
2025-01-28 09:21:17,36,click,checkout,tablet
2025-01-12 10:13:16,87,scroll,checkout,desktop
2025-01-30 11:23:26,26,scroll,home,desktop
2025-01-27 22:14:45,41,click,product,desktop
2025-01-19 14:52:09,28,purchase,checkout,desktop
2025-01-26 21:42:35,62,view,checkout,mobile
2025-01-09 11:23:52,65,purchase,checkout,tablet
2025-01-01 21:07:55,64,purchase,product,desktop
2025-01-05 19:24:41,29,scroll,product,tablet
2025-01-25 01:25:24,71,click,product,desktop
2025-01-21 05:55:34,3,purchase,checkout,desktop
2025-01-15 00:32:02,26,click,product,tablet
2025-01-21 23:06:01,67,view,search,mobile
2025-01-11 20:13:47,47,purchase,search,tablet
2025-01-01 05:00:31,49,view,search,tablet
2025-01-16 15:37:40,67,scroll,product,mobile
2025-01-05 19:06:03,23,scroll,product,desktop
2025-01-29 04:54:48,19,purchase,product,desktop
2025-01-17 23:01:50,76,click,checkout,desktop
2025-01-23 10:17:33,89,purchase,home,tablet
2025-01-12 03:02:03,6,scroll,product,tablet
2025-01-16 03:51:31,1,click,search,tablet
2025-01-15 00:35:21,62,scroll,search,desktop
2025-01-16 02:29:20,1,purchase,home,tablet
2025-01-28 05:22:56,72,purchase,search,desktop
2025-01-01 00:44:47,58,view,product,mobile
2025-01-03 11:57:16,71,view,home,tablet
2025-01-21 02:15:23,39,view,search,tablet
2025-01-14 04:11:21,11,click,checkout,tablet
2025-01-21 15:39:17,62,click,home,tablet
2025-01-06 12:00:28,21,purchase,search,desktop
2025-01-18 09:04:10,91,purchase,checkout,tablet
2025-01-08 22:23:12,82,scroll,search,tablet
2025-01-16 10:03:59,23,scroll,home,mobile
2025-01-09 00:38:06,47,scroll,product,desktop
2025-01-21 16:13:32,38,scroll,search,desktop
2025-01-30 15:57:25,47,view,home,tablet
2025-01-09 15:18:08,82,purchase,search,desktop
2025-01-03 10:00:02,60,scroll,home,desktop
2025-01-24 13:45:48,78,purchase,checkout,mobile
2025-01-30 16:09:38,81,purchase,home,tablet
2025-01-19 09:22:25,7,click,checkout,tablet
2025-01-19 17:50:53,73,view,search,mobile
2025-01-06 12:57:28,23,scroll,search,desktop
2025-01-25 13:09:44,22,purchase,home,tablet
2025-01-23 08:15:04,30,click,product,tablet
2025-01-06 17:02:28,79,scroll,checkout,desktop
2025-01-08 01:49:10,11,click,checkout,mobile
2025-01-01 16:45:06,63,scroll,search,tablet
2025-01-06 19:32:14,71,click,checkout,tablet
2025-01-19 08:56:35,14,click,home,desktop
2025-01-18 06:38:43,96,purchase,checkout,mobile
2025-01-12 10:48:24,80,click,checkout,tablet
2025-01-29 18:05:10,26,scroll,product,mobile
2025-01-09 00:03:17,38,view,product,mobile
2025-01-04 01:10:52,50,click,product,desktop
2025-01-03 07:13:01,69,scroll,product,mobile
2025-01-15 18:43:42,97,view,home,desktop
2025-01-02 15:51:12,65,scroll,home,desktop
2025-01-22 19:51:59,9,view,product,mobile
2025-01-25 07:03:00,42,view,search,desktop
2025-01-26 03:47:47,88,scroll,search,tablet
2025-01-10 02:30:19,76,purchase,product,mobile
2025-01-22 07:30:05,74,purchase,checkout,tablet
2025-01-09 03:46:00,24,scroll,home,mobile
2025-01-15 01:04:54,83,view,product,mobile
2025-01-25 15:45:13,6,scroll,product,desktop
2025-01-03 05:20:01,36,scroll,search,mobile
2025-01-06 02:55:03,2,scroll,checkout,mobile
2025-01-24 05:14:31,39,scroll,search,desktop
2025-01-02 02:38:18,33,view,home,tablet
2025-01-07 06:11:50,60,purchase,checkout,mobile
2025-01-01 21:23:25,34,purchase,home,desktop
2025-01-29 06:30:45,85,view,checkout,mobile
2025-01-08 10:19:39,17,purchase,product,desktop
2025-01-20 17:12:13,77,click,search,desktop
2025-01-05 23:05:28,13,purchase,checkout,mobile
2025-01-17 02:40:49,49,view,home,tablet
2025-01-29 18:00:53,44,purchase,search,tablet
2025-01-03 08:37:45,3,view,product,tablet
2025-01-25 21:10:58,47,view,checkout,mobile
2025-01-01 09:46:22,33,purchase,checkout,mobile
2025-01-15 18:53:01,44,purchase,search,desktop
2025-01-06 06:25:08,25,view,product,desktop
2025-01-03 07:22:04,82,scroll,product,mobile
2025-01-20 04:20:44,77,purchase,checkout,tablet
2025-01-08 11:57:41,27,click,product,mobile
2025-01-09 16:36:21,72,scroll,search,mobile
2025-01-27 16:26:24,46,scroll,checkout,desktop
2025-01-07 05:02:53,21,click,home,tablet
2025-01-29 18:02:03,29,scroll,checkout,desktop
2025-01-25 08:13:11,8,purchase,search,desktop
2025-01-12 08:18:08,79,purchase,home,mobile
2025-01-28 00:24:20,14,click,product,desktop
2025-01-27 14:22:51,66,scroll,checkout,desktop
2025-01-25 14:37:05,89,purchase,home,mobile
2025-01-22 12:02:57,87,scroll,product,tablet
2025-01-09 16:46:14,86,view,checkout,mobile
2025-01-14 14:57:19,65,scroll,product,tablet
2025-01-27 10:24:03,36,purchase,home,mobile
2025-01-08 05:01:17,38,click,checkout,desktop
2025-01-22 11:04:26,28,scroll,product,desktop
2025-01-05 23:38:47,49,purchase,search,mobile
2025-01-02 00:41:36,18,purchase,checkout,tablet
2025-01-28 01:33:23,22,scroll,checkout,desktop
2025-01-20 14:06:19,33,view,product,desktop
2025-01-16 23:45:06,56,purchase,product,mobile
2025-01-30 05:52:55,89,view,checkout,desktop
2025-01-14 23:42:31,37,purchase,home,desktop
2025-01-25 01:41:23,97,scroll,checkout,desktop
2025-01-25 01:55:20,96,scroll,product,desktop
2025-01-07 15:49:05,31,scroll,checkout,mobile
2025-01-05 17:40:29,17,click,checkout,desktop
2025-01-21 04:12:31,75,scroll,search,desktop
2025-01-11 01:03:34,25,view,checkout,tablet
2025-01-23 23:34:24,79,view,checkout,tablet
2025-01-24 09:04:54,35,view,product,mobile
2025-01-13 15:51:31,84,purchase,home,desktop
2025-01-15 19:01:38,11,view,checkout,mobile
2025-01-16 04:06:34,20,click,search,tablet
